"","Date","year","month","day","hours","Delhi.Generation","Schedule.from.Grid","Drawl.from.Grid","Demand.met","OD.UD","Frequency"
"284",2012-04-12,"2012","04","12","19",928.42,2560.385,2383.925,3312.345,-176.46,49.8995
"285",2012-04-12,"2012","04","12","20",921.33,2635.57,2493.935,3415.265,-141.635,49.6995
"286",2012-04-12,"2012","04","12","21",1076.33,2615.92,2208.45,3284.78,-407.47,49.8485
"287",2012-04-12,"2012","04","12","22",1143.91,2507.05,1978.835,3122.745,-528.215,49.946
"288",2012-04-12,"2012","04","12","23",1137.58,2519.825,1926.775,3064.355,-593.05,49.9855
"289",2012-04-13,"2012","04","13","00",1175.01666666667,1869.57,1548.16666666667,2723.18333333333,-321.403333333333,50.0723333333333
"290",2012-04-13,"2012","04","13","01",1310.655,2012.015,1336.21,2646.865,-675.805,49.9265
"291",2012-04-13,"2012","04","13","02",1270.985,1697.72,1261.57,2532.555,-436.15,50.0195
"292",2012-04-13,"2012","04","13","03",1262.075,1673.47,1175.145,2437.22,-498.325,50.2565
"293",2012-04-13,"2012","04","13","04",1251.96,1673.47,1100.24,2352.2,-573.23,50.1975
"294",2012-04-13,"2012","04","13","05",1265.355,1699.085,1079.24,2344.595,-619.845,50.144
"295",2012-04-13,"2012","04","13","06",1306.26,2068.76,1176.35,2482.61,-892.41,50.115
"296",2012-04-13,"2012","04","13","07",1305.15,2243.345,1415.195,2720.345,-828.15,50.2125
"297",2012-04-13,"2012","04","13","08",1307.155,2116.675,1407.51,2714.665,-709.165,50.276
"298",2012-04-13,"2012","04","13","09",1313.625,2182.555,1482.195,2795.82,-700.36,50.0855
"299",2012-04-13,"2012","04","13","10",1313.19,2249.58,1771.34,3084.53,-478.24,50.066
"300",2012-04-13,"2012","04","13","11",1327.07,2514.66,1770.07,3097.14,-744.59,49.9
"301",2012-04-13,"2012","04","13","12",1324.845,2266.005,1720.905,3045.75,-545.1,50.0565
"302",2012-04-13,"2012","04","13","13",1311.38666666667,2271.13,1610.48,2921.86666666667,-660.65,50.1653333333333
"303",2012-04-13,"2012","04","13","14",1286.9375,2163.45,1499.9575,2786.895,-663.4925,50.0315
"304",2012-04-13,"2012","04","13","15",1270.64,2068.97666666667,1654.92,2925.56,-414.056666666667,49.8606666666667
"305",2012-04-13,"2012","04","13","16",1292.005,2048.155,1657.055,2949.06,-391.1,49.9805
"306",2012-04-13,"2012","04","13","17",1293.615,2027.62,1667.97,2961.585,-359.65,50.1415
"307",2012-04-13,"2012","04","13","18",1299.71,1982.93333333333,1639.04333333333,2938.75333333333,-343.89,50.0853333333333
"308",2012-04-13,"2012","04","13","19",1321.785,2095.01,1769.1375,3090.9225,-325.8725,49.8385
"309",2012-04-13,"2012","04","13","20",1233.34,2194.755,2020.43,3253.77,-174.325,50.066
"310",2012-04-13,"2012","04","13","21",1187.855,2176.85,1859.795,3047.65,-317.055,50.0465
"311",2012-04-13,"2012","04","13","22",1131.135,2106.485,1753.915,2885.05,-352.57,50.156
"312",2012-04-13,"2012","04","13","23",1104.435,2012.27,1679.785,2784.22,-332.485,49.8485
"313",2012-04-14,"2012","04","14","00",969.08,1972.17,1502.18,2471.26,-469.99,49.8975
"314",2012-04-14,"2012","04","14","01",1073.475,1895.58,1378.06,2451.535,-517.52,50.0635
"315",2012-04-14,"2012","04","14","02",1076.32,1749.13,1249.04,2325.36,-500.09,50.039
"316",2012-04-14,"2012","04","14","03",1078.015,1490.285,1161.605,2239.62,-328.68,49.9855
"317",2012-04-14,"2012","04","14","04",1079.125,1485.665,1091.93,2171.055,-393.735,50.1345
"318",2012-04-14,"2012","04","14","05",1078.205,1559.84,1079.84,2158.045,-480,50.0175
"319",2012-04-14,"2012","04","14","06",1104.94,1945.615,1119.26,2224.2,-826.355,49.8975
"320",2012-04-14,"2012","04","14","07",1122.64,1940.97,1234.66,2357.3,-706.31,49.9515
"321",2012-04-14,"2012","04","14","08",1118.275,2138.735,1354.66,2472.935,-784.075,50.056
"322",2012-04-14,"2012","04","14","09",1107.795,2264.505,1452.63,2560.425,-811.875,49.9855
"323",2012-04-14,"2012","04","14","10",1117.97,2060.395,1506.585,2624.555,-553.81,49.9315
"324",2012-04-14,"2012","04","14","11",1118.69,2152.345,1697.42,2816.11,-454.925,49.8535
"325",2012-04-14,"2012","04","14","12",1107.015,2074.73,1704.005,2811.02,-370.725,49.873
"326",2012-04-14,"2012","04","14","13",1106.205,2142.55,1597.385,2703.59,-545.165,49.927
"327",2012-04-14,"2012","04","14","14",1125.5125,1985.145,1417.715,2543.2275,-567.43,49.939
"328",2012-04-14,"2012","04","14","15",991.835,1929.36,1598.17,2590.005,-331.19,49.746
"329",2012-04-14,"2012","04","14","16",1051.05,2001.255,1515.94,2566.99,-485.315,49.807
"330",2012-04-14,"2012","04","14","17",928.69,1915.335,1715.725,2644.415,-199.61,49.9245
"331",2012-04-14,"2012","04","14","18",870.535,1795.75,1894.35,2764.885,98.6,49.9265
"332",2012-04-14,"2012","04","14","19",887.915,2319.39,2005.85,2893.765,-313.54,49.6995
"333",2012-04-14,"2012","04","14","20",915.52,2641.79,2111.335,3026.855,-530.455,49.7365
"334",2012-04-14,"2012","04","14","21",893.745,2621.615,1966.75,2860.495,-654.865,49.912
"335",2012-04-14,"2012","04","14","22",875.75,2557.71,1774.335,2650.085,-783.375,49.9955
"336",2012-04-14,"2012","04","14","23",864.22,2437.495,1634.285,2498.505,-803.21,49.988
"337",2012-04-15,"2012","04","15","00",863.26,2122.39,1475.425,2338.685,-646.965,50.0465
"338",2012-04-15,"2012","04","15","01",876.4,1489.055,1298.725,2175.125,-190.33,49.944
"339",2012-04-15,"2012","04","15","02",872.635,1552.505,1197.775,2070.41,-354.73,49.9245
"340",2012-04-15,"2012","04","15","03",866.81,1494.72,1138.88,2005.69,-355.84,49.9195
"341",2012-04-15,"2012","04","15","04",856.075,1476.36,1107.405,1963.48,-368.955,49.956
"342",2012-04-15,"2012","04","15","05",861.005,1495.915,1113.69,1974.695,-382.225,50.0245
"343",2012-04-15,"2012","04","15","06",876.825,1723.78,1173.985,2050.81,-549.795,49.9825
"344",2012-04-15,"2012","04","15","07",876.995,1960.43,1282.425,2159.42,-678.005,49.927
"345",2012-04-15,"2012","04","15","08",875.41,2376.325,1404.36,2279.77,-971.965,50.071
"346",2012-04-15,"2012","04","15","09",876.695,2228.925,1424.24,2300.935,-804.685,49.956
"347",2012-04-15,"2012","04","15","10",869.06,2079.49,1474.415,2343.475,-605.075,50.093
"348",2012-04-15,"2012","04","15","11",858.22,2106.635,1524.68,2382.9,-581.955,49.973
"349",2012-04-15,"2012","04","15","12",850.585,2117.86,1523.82,2374.405,-594.04,50.0465
"350",2012-04-15,"2012","04","15","13",865.73,2097.215,1483.05,2348.78,-614.165,49.868
"351",2012-04-15,"2012","04","15","14",868.895,2074.825,1387.17,2256.065,-687.655,49.956
"352",2012-04-15,"2012","04","15","15",859.105,2008.765,1380.895,2240,-627.87,49.7805
"353",2012-04-15,"2012","04","15","16",858.585,1911.18,1370.55,2229.135,-540.63,49.9705
"354",2012-04-15,"2012","04","15","17",854.2,1857.725,1396.365,2250.565,-461.36,50.11
"355",2012-04-15,"2012","04","15","18",861.315,2080.475,1436.325,2297.64,-644.15,50.105
"356",2012-04-15,"2012","04","15","19",870.875,2051.145,1612.44,2483.315,-438.705,49.868
"357",2012-04-15,"2012","04","15","20",876.825,1999.2,1876.465,2753.29,-122.735,49.922
"358",2012-04-15,"2012","04","15","21",886.71,2320.605,1821.19,2707.9,-499.415,49.902
"359",2012-04-15,"2012","04","15","22",912.98,2130.05,1753.63,2666.61,-376.42,49.866
"360",2012-04-15,"2012","04","15","23",862.795,2356.175,1691.83,2554.625,-664.345,49.7925
"361",2012-04-16,"2012","04","16","00",917.605,2117.23,1621.755,2539.36,-495.475,49.94525
"362",2012-04-16,"2012","04","16","01",873.285,1577.8,1354.29,2227.575,-223.51,49.873
"363",2012-04-16,"2012","04","16","02",866.24,1495.68,1250.38,2116.62,-245.3,49.7655
"364",2012-04-16,"2012","04","16","03",841.6875,1358.5,1192.7275,2034.415,-165.7725,49.8925
"365",2012-04-16,"2012","04","16","04",854.21,1393.29,1157.48,2011.69,-235.81,49.8335
"366",2012-04-16,"2012","04","16","05",872.095,1384.855,1132.84,2004.935,-252.015,49.824
"367",2012-04-16,"2012","04","16","06",959.9025,1531.39,1250.76,2210.6625,-280.63,49.90575
"368",2012-04-16,"2012","04","16","07",1010.8875,1887.895,1430.905,2441.7925,-456.99,49.8245
"369",2012-04-16,"2012","04","16","08",984.94,1901.16,1478.215,2463.155,-422.945,49.949
"370",2012-04-16,"2012","04","16","09",1007.595,2282.08,1632.515,2640.11,-649.565,49.89375
"371",2012-04-16,"2012","04","16","10",1002.665,2517.995,1898.23,2900.895,-619.765,49.88775
"372",2012-04-16,"2012","04","16","11",1013.59,2629.575,2173.235,3186.825,-456.34,49.94775
"373",2012-04-16,"2012","04","16","12",984.875,2558.53,2172.1725,3157.0475,-386.3575,49.9575
"374",2012-04-16,"2012","04","16","13",994.36,2496.59,2155.5475,3149.9075,-341.0425,49.90625
"375",2012-04-16,"2012","04","16","14",989.27,2391.13,2074.4225,3063.6925,-316.7075,49.86225
"376",2012-04-16,"2012","04","16","15",990.17,2474,2204.78666666667,3194.95666666667,-269.213333333333,49.8853333333333
"377",2012-04-16,"2012","04","16","16",1016.445,2505.255,2154.715,3171.16,-350.54,50.01475
"378",2012-04-16,"2012","04","16","17",968.265,2463.975,2218.5225,3186.7875,-245.4525,49.911
"379",2012-04-16,"2012","04","16","18",954.24,2399.715,2170.1775,3124.4175,-229.5375,50.09275
"380",2012-04-16,"2012","04","16","19",985.54,2453.15,2197.1425,3182.6825,-256.0075,49.8535
"381",2012-04-16,"2012","04","16","20",1030.6275,2666.245,2330.135,3360.7625,-336.11,49.851
"382",2012-04-16,"2012","04","16","21",1015.8575,2579.975,2118.525,3134.3825,-461.45,49.724
"383",2012-04-16,"2012","04","16","22",1024.3175,2394.015,2020.9375,3045.255,-373.0775,49.78525
"384",2012-04-16,"2012","04","16","23",1016.565,2362.73,1909.3275,2925.8925,-453.4025,49.746
"385",2012-04-17,"2012","04","17","00",997.1825,2327.065,1772.62,2769.8025,-554.445,49.81825
"386",2012-04-17,"2012","04","17","01",914.06,1954.835,1579.43,2493.49,-375.405,49.728
"387",2012-04-17,"2012","04","17","02",929.73,1479.03,1331.775,2261.505,-147.255,49.989
"388",2012-04-17,"2012","04","17","03",929.875,1458.985,1261.72,2191.595,-197.265,50.02075
"389",2012-04-17,"2012","04","17","04",925.855,1498.02,1226.705,2152.56,-271.315,50.02175
"390",2012-04-17,"2012","04","17","05",930.49,1508.465,1236.3775,2166.8675,-272.0875,49.84475
"391",2012-04-17,"2012","04","17","06",976.8475,1643.26,1348.715,2325.5625,-294.545,49.9035
"392",2012-04-17,"2012","04","17","07",1056.58,1626.37,1519.1625,2575.7425,-107.2075,49.81325
"393",2012-04-17,"2012","04","17","08",986.9425,1747.125,1583.9725,2570.915,-163.1525,49.8865
"394",2012-04-17,"2012","04","17","09",995.5125,1897.61,1665.56,2661.0725,-232.05,49.7585
"395",2012-04-17,"2012","04","17","10",1001.5475,2357.925,1965.0975,2966.645,-392.8275,49.86925
"396",2012-04-17,"2012","04","17","11",984.76,2485.09,2179.4725,3164.2325,-305.6175,49.7765
"397",2012-04-17,"2012","04","17","12",1062.535,2555.495,2169.6375,3232.1725,-385.8575,49.877
"398",2012-04-17,"2012","04","17","13",1066.825,2472.84,2126.2475,3193.0725,-346.5925,49.82025
"399",2012-04-17,"2012","04","17","14",1060.855,2382.515,2037.5125,3098.3675,-345.0025,49.818
"400",2012-04-17,"2012","04","17","15",1053.545,2507.51,2164.905,3218.45,-342.605,49.7435
"401",2012-04-17,"2012","04","17","16",1051.38,2464.56,2199.08333333333,3250.46333333333,-265.476666666667,49.8006666666667
"402",2012-04-17,"2012","04","17","17",1048.675,2512.46,2266.24,3314.915,-246.22,49.9975
"403",2012-04-17,"2012","04","17","18",1041.40666666667,2479.95666666667,2171.71666666667,3213.12333333333,-308.24,50.141
"404",2012-04-17,"2012","04","17","19",1058.165,2441.705,2134.31,3192.475,-307.395,49.7065
"405",2012-04-17,"2012","04","17","20",1050.9125,2734.63,2290.3925,3341.305,-444.2375,49.724
"406",2012-04-17,"2012","04","17","21",1050.84,2629.335,2183.08,3233.92,-446.255,49.8645
"407",2012-04-17,"2012","04","17","22",1059.4675,2432.8,2057.57,3117.0375,-375.23,49.58225
"408",2012-04-17,"2012","04","17","23",1060.2125,2461.845,1978.9825,3039.195,-482.8625,49.66275
"409",2012-04-18,"2012","04","18","00",1224.7575,2345.5,1624.6675,2849.425,-720.8325,49.75225
"410",2012-04-18,"2012","04","18","01",965.745,2057.64,1613.9275,2579.6725,-443.7125,49.785
"411",2012-04-18,"2012","04","18","02",993.1125,1814.44,1444.25,2437.3625,-370.19,49.801
"412",2012-04-18,"2012","04","18","03",953.13,1778.8,1415.1925,2368.3225,-363.6075,49.916
"413",2012-04-18,"2012","04","18","04",954.38,1852.095,1352.74,2307.12,-499.355,49.91575
"414",2012-04-18,"2012","04","18","05",994.4,1898.975,1293.9025,2288.3025,-605.0725,49.747
"415",2012-04-18,"2012","04","18","06",1056.6675,1877.615,1403.13,2459.7975,-474.485,49.951
"416",2012-04-18,"2012","04","18","07",976.3475,2047.585,1686.985,2663.3325,-360.6,49.8305
"417",2012-04-18,"2012","04","18","08",974.1525,2177.11,1706.4975,2680.65,-470.6125,50.13425
"418",2012-04-18,"2012","04","18","09",977.3325,2355.38,1760.74,2738.0725,-594.64,50.039
"419",2012-04-18,"2012","04","18","10",1005.83,2250.855,1999.9375,3005.7675,-250.9175,50.0085
"420",2012-04-18,"2012","04","18","11",1002.0475,2345.62,2126.1275,3128.175,-219.4925,49.9245
"421",2012-04-18,"2012","04","18","12",994.325,2296.92,2174.92,3169.245,-122,49.917
"422",2012-04-18,"2012","04","18","13",964.11,2557.505,2169.3275,3133.4375,-388.1775,49.774
"423",2012-04-18,"2012","04","18","14",977.5825,2378.85,2110.2675,3087.85,-268.5825,49.8365
"424",2012-04-18,"2012","04","18","15",971.51,2370.725,2275.15,3246.66,-95.575,49.8525
"425",2012-04-18,"2012","04","18","16",987.885,2441.635,2287.9225,3275.8075,-153.7125,49.7275
"426",2012-04-18,"2012","04","18","17",988.5525,2367.885,2253.5775,3242.13,-114.3075,49.8865
"427",2012-04-18,"2012","04","18","18",1043.98,2337.585,2119.4175,3163.3975,-218.1675,49.85975
"428",2012-04-18,"2012","04","18","19",1145.675,2548.65,2070.835,3216.51,-477.815,49.82425
"429",2012-04-18,"2012","04","18","20",1254.4625,2691.32,2202.035,3456.4975,-489.285,49.823
"430",2012-04-18,"2012","04","18","21",1276.49,2598.43,1952.7875,3229.2775,-645.6425,49.76675
"431",2012-04-18,"2012","04","18","22",1345.455,2539.1,1754.905,3100.36,-784.195,49.82025
"432",2012-04-18,"2012","04","18","23",1365.4775,2490.4,1675.305,3040.7825,-815.095,49.63125
"433",2012-04-19,"2012","04","19","00",1347.88,2070.61,1604.1,2951.98,-466.51,49.6495
"434",2012-04-19,"2012","04","19","01",1371.3675,1932.82,1239.0175,2610.385,-693.8025,49.59225
"435",2012-04-19,"2012","04","19","02",1372.5225,1916.275,1097.355,2469.8775,-818.92,49.5885
"436",2012-04-19,"2012","04","19","03",1360.4975,1838.435,1009.245,2369.7425,-829.19,49.906
"437",2012-04-19,"2012","04","19","04",1324.5075,1849.34,968.4325,2292.94,-880.9075,49.5395
"438",2012-04-19,"2012","04","19","05",1376.7125,1823.91,912.16,2288.8725,-911.75,49.78275
"439",2012-04-19,"2012","04","19","06",1374.47,1738.26,1087.4775,2461.9475,-650.7825,49.73875
"440",2012-04-19,"2012","04","19","07",1383.105,1765.78,1268.345,2651.45,-497.435,49.69575
"441",2012-04-19,"2012","04","19","08",1386.5525,1804.65,1249.195,2635.7475,-555.455,49.85825
"442",2012-04-19,"2012","04","19","09",1398.22,1911.665,1379.2575,2777.4775,-532.4075,49.91475
"443",2012-04-19,"2012","04","19","10",1405.1975,2064.185,1760.6475,3165.845,-303.5375,49.88275
"444",2012-04-19,"2012","04","19","11",1421.6575,2200.075,1933.6125,3355.27,-266.4625,49.762
"445",2012-04-19,"2012","04","19","12",1420.365,2191.54,1977.6275,3397.9925,-213.9125,49.84125
"446",2012-04-19,"2012","04","19","13",1414.9575,2171.22,1974.07,3389.0275,-197.15,49.9195
"447",2012-04-19,"2012","04","19","14",1415.835,2160.98,1882.345,3298.18,-278.635,49.78875
"448",2012-04-19,"2012","04","19","15",1409.9775,2228.255,2087.145,3497.1225,-141.11,49.46
"449",2012-04-19,"2012","04","19","16",1416.7125,2302.88,2129.88,3546.5925,-173,49.751
"450",2012-04-19,"2012","04","19","17",1422.22,2211.13333333333,2059.90666666667,3482.12666666667,-151.226666666667,49.7323333333333
"451",2012-04-19,"2012","04","19","18",1416.7525,2109.52,1998.33,3415.0825,-111.19,50.07825
"452",2012-04-19,"2012","04","19","19",1425.0375,2312.18,1973.3,3398.3375,-338.88,49.98525
"453",2012-04-19,"2012","04","19","20",1435.15,2473.1,2148.4625,3583.6125,-324.6375,50.06725
"454",2012-04-19,"2012","04","19","21",1434.135,2360.505,1934.6625,3368.7975,-425.8425,49.482
"455",2012-04-19,"2012","04","19","22",1329.11,2297.2,1937.3125,3266.4225,-359.8875,49.6495
"456",2012-04-19,"2012","04","19","23",1321.5525,2155.825,1916.9175,3238.47,-238.9075,49.592
"457",2012-04-20,"2012","04","20","00",1351.38666666667,2139.14,1678.72666666667,3030.11333333333,-460.413333333333,49.6166666666667
"458",2012-04-20,"2012","04","20","01",1344.245,2098.44,1444.3675,2788.6125,-654.0725,49.6325
"459",2012-04-20,"2012","04","20","02",1362.015,2011.33,1256.8475,2618.8625,-754.4825,49.6275
"460",2012-04-20,"2012","04","20","03",1393.94,1963.9,1111.47,2505.41,-852.43,49.895
"461",2012-04-20,"2012","04","20","04",1355.0775,1903.245,1047.62,2402.6975,-855.625,49.88625
"462",2012-04-20,"2012","04","20","05",1404.8625,1841.905,960.67,2365.5325,-881.235,49.663
"463",2012-04-20,"2012","04","20","06",1429.98,1887.65,1102.425,2532.405,-785.225,50.08425
"464",2012-04-20,"2012","04","20","07",1355.5975,1932.165,1333.3675,2688.965,-598.7975,49.846
"465",2012-04-20,"2012","04","20","08",1352.355,1695.725,1348.7275,2701.0825,-346.9975,50.0145
"466",2012-04-20,"2012","04","20","09",1339.7925,1866.42,1514.53,2854.3225,-351.89,49.9745
"467",2012-04-20,"2012","04","20","10",1343.875,2208.565,1934.85,3278.725,-273.715,50.0295
"468",2012-04-20,"2012","04","20","11",1324.4975,2520.08,2212.3575,3536.855,-307.7225,50.07325
"469",2012-04-20,"2012","04","20","12",1315.4025,2551.93,2255.495,3570.8975,-296.435,49.86175
"470",2012-04-20,"2012","04","20","13",1311.8875,2541.175,2187.2875,3499.175,-353.8875,49.9305
"471",2012-04-20,"2012","04","20","14",1310.2625,2523.38,2054.7925,3365.055,-468.5875,49.828
"472",2012-04-20,"2012","04","20","15",1306.02,2544.68,2290.81,3596.83,-253.87,49.6995
"473",2012-04-20,"2012","04","20","16",1205.14,2548.45,2394.3875,3599.5275,-154.0625,49.989
"474",2012-04-20,"2012","04","20","17",1072.292,2534.758,2413.382,3485.674,-121.376,49.9722
"475",2012-04-20,"2012","04","20","18",1127.18666666667,2486.64333333333,2225.50333333333,3352.69,-261.14,50.2073333333333
"476",2012-04-20,"2012","04","20","19",1097.165,2572.785,2242.1975,3339.3625,-330.5875,50.12225
"477",2012-04-20,"2012","04","20","20",1232.57,2619.33,2217.65333333333,3450.22333333333,-401.676666666667,49.8056666666667
"478",2012-04-20,"2012","04","20","21",1345.075,2498.695,1960.225,3305.3,-538.47,49.9705
"479",2012-04-20,"2012","04","20","22",1348.65,2416.45,1871.735,3220.385,-544.715,49.9095
"480",2012-04-20,"2012","04","20","23",1353.21,2340.005,1866.02,3219.23,-473.985,49.702
"481",2012-04-21,"2012","04","21","00",1387.43666666667,2281.67666666667,1677.28,3064.71666666667,-604.396666666667,49.794
"482",2012-04-21,"2012","04","21","01",1449.56,2255.22,1379.57666666667,2829.13666666667,-875.643333333333,49.701
"483",2012-04-21,"2012","04","21","02",1450.92,2166.66,1230.24,2681.16,-936.42,49.944
"484",2012-04-21,"2012","04","21","03",1452.055,2029.93,1147.225,2599.28,-882.705,49.917
"485",2012-04-21,"2012","04","21","04",1443.79,1851.725,1069.8925,2513.6825,-781.8325,50.0245
"486",2012-04-21,"2012","04","21","05",1380.465,2118.46,1101.8275,2482.2925,-1016.6325,49.8215
"487",2012-04-21,"2012","04","21","06",1339.238,1916.096,1240.454,2579.692,-675.642,49.8424
"488",2012-04-21,"2012","04","21","07",1257.04,1936,1427.44666666667,2684.48666666667,-508.553333333333,49.9376666666667
"489",2012-04-21,"2012","04","21","08",1229.308,1764.128,1411,2640.308,-353.128,50.0426
"490",2012-04-21,"2012","04","21","09",1227.485,2018.28,1548.225,2775.71,-470.055,50.1345
"491",2012-04-21,"2012","04","21","10",1202.57,2213.19,1838.275,3040.845,-374.915,50.06375
"492",2012-04-21,"2012","04","21","11",1186.955,2262.305,2006.91,3193.865,-255.395,49.7095
"493",2012-04-21,"2012","04","21","12",1208.475,2281.49,2037.385,3245.86,-244.105,49.96825
"494",2012-04-21,"2012","04","21","13",1191.008,2270.778,1998.522,3189.53,-272.256,49.9926
"495",2012-04-21,"2012","04","21","14",1190.585,2279.2325,1986.3825,3176.9675,-292.85,49.89725
"496",2012-04-21,"2012","04","21","15",1220.07333333333,2295.17333333333,2023.87,3243.94333333333,-271.303333333333,49.8836666666667
"497",2012-04-21,"2012","04","21","16",1214.85,2288.03,2007.6875,3222.5375,-280.3425,49.98525
"498",2012-04-21,"2012","04","21","17",1204.464,2255.966,2008.902,3213.366,-247.064,50.026
"499",2012-04-21,"2012","04","21","18",1201.88,2313.03,1967.36666666667,3169.24666666667,-345.663333333333,50.1456666666667
